external_gene_name,chromosome_name,transcript_biotype,is_coding
Tsks,7,protein_coding,True
Socs7,11,protein_coding__protein_coding_CDS_not_defined,True
Gm13541,2,processed_pseudogene,False
Bloc1s2-ps,2,processed_pseudogene,False
Stam2,2,protein_coding__retained_intron__nonsense_mediated_decay,True
Gm57393,11,lncRNA,False
Arhgap23,11,protein_coding__protein_coding_CDS_not_defined__nonsense_mediated_decay,True
Cpt1c,7,retained_intron__protein_coding,True
4933428G20Rik,11,lncRNA,False
Srcin1,11,protein_coding__protein_coding_CDS_not_defined,True
Gm13548,2,transcribed_processed_pseudogene,False
Fmnl2,2,protein_coding,True
6530437J22Rik,7,lncRNA,False
Prmt1,7,protein_coding__retained_intron__nonsense_mediated_decay,True
Gm11611,11,lncRNA,False
2410003L11Rik,11,lncRNA,False
Epop,11,protein_coding,True
Gm11613,11,lncRNA,False
Gm54799,11,miRNA,False
Mllt6,11,protein_coding__protein_coding_CDS_not_defined,True
Prpf40a,2,protein_coding__protein_coding_CDS_not_defined__nonsense_mediated_decay,True
Mir6927,11,miRNA,False
Cisd3,11,protein_coding__protein_coding_CDS_not_defined,True
Letm1,5,protein_coding__retained_intron__nonsense_mediated_decay__protein_coding_CDS_not_defined,True
Pcgf2,11,protein_coding__protein_coding_CDS_not_defined,True
Gm15545,7,lncRNA,False
Gm10059,5,processed_pseudogene,False
Gm30708,5,processed_pseudogene,False
Bcl2l12,7,protein_coding__retained_intron,True
Nsd2,5,protein_coding__nonsense_mediated_decay__retained_intron,True
Psmb3,11,protein_coding__retained_intron,True
Irf3,7,protein_coding__retained_intron,True
Gm55260,11,miRNA,False
Gm12266,11,processed_pseudogene,False
Drc3,11,protein_coding__protein_coding_CDS_not_defined,True
Arl6ip6,2,protein_coding__protein_coding_CDS_not_defined,True
Gm25898,2,snRNA,False
Gm13501,2,processed_pseudogene,False
Gm13503,2,processed_pseudogene,False
Idi1-ps1,2,processed_pseudogene,False
Gm23315,2,snoRNA,False
Rprm,2,protein_coding,True
Gm22298,2,snoRNA,False
Gm13505,2,processed_pseudogene,False
Gm14035,2,processed_pseudogene,False
Gm14034,2,processed_pseudogene,False
Galnt13,2,protein_coding,True
Scaf1,7,protein_coding__protein_coding_CDS_not_defined__retained_intron,True
Atpaf2,11,protein_coding__nonsense_mediated_decay__protein_coding_CDS_not_defined__retained_intron,True
Gm24549,2,snoRNA,False
Gm25489,2,snRNA,False
Gm14032,2,processed_pseudogene,False
Gm14033,2,lncRNA,False
Kcnj3,2,protein_coding,True
Mir7054,7,miRNA,False
Rras,7,protein_coding__nonsense_mediated_decay,True
Gm13517,2,processed_pseudogene,False
Gm13615,2,processed_pseudogene,False
Gm13518,2,processed_pseudogene,False
Mir195b,2,miRNA,False
Gm13527,2,processed_pseudogene,False
Gid4,11,nonsense_mediated_decay__protein_coding,True
Nr4a2,2,protein_coding__nonsense_mediated_decay__protein_coding_CDS_not_defined,True
Prr12,7,protein_coding__retained_intron,True
Gm12268,11,processed_pseudogene,False
Gm12267,11,processed_pseudogene,False
Drg2,11,retained_intron__protein_coding,True
Prrg2,7,protein_coding__retained_intron__nonsense_mediated_decay__protein_coding_CDS_not_defined,True
,11,protein_coding,True
Il13,11,protein_coding,True
4930555B11Rik,2,lncRNA,False
Atp5k-ps4,2,processed_pseudogene,False
A930012O16Rik,2,lncRNA,False
Rps2-ps4,11,processed_pseudogene,False
Rad50,11,protein_coding__nonsense_mediated_decay__protein_coding_CDS_not_defined,True
Gpd2,2,protein_coding_CDS_not_defined__protein_coding,True
Nosip,7,protein_coding__retained_intron__nonsense_mediated_decay__protein_coding_CDS_not_defined,True
Nelfa,5,protein_coding__retained_intron,True
Gm13535,2,processed_pseudogene,False
Gm13531,2,processed_pseudogene,False
Gm13532,2,processed_pseudogene,False
Gm13533,2,processed_pseudogene,False
Gm25388,2,snoRNA,False
Mir7024,5,miRNA,False
Gm33594,2,lncRNA,False
Gm42849,5,lncRNA,False
Gm42851,5,lncRNA,False
Galnt5,2,protein_coding__protein_coding_CDS_not_defined,True
Gm42847,5,TEC,False
Nat8l,5,protein_coding__protein_coding_CDS_not_defined,True
Gm19798,5,processed_pseudogene,False
Gm43459,5,processed_pseudogene,False
Gm1673,5,protein_coding__retained_intron__nonsense_mediated_decay,True
Rcn3,7,protein_coding__retained_intron,True
Ermn,2,protein_coding,True
Gm55999,11,misc_RNA,False
Il5,11,protein_coding,True
Gm13534,2,processed_pseudogene,False
Gm12214,11,lncRNA,False
Cytip,2,protein_coding__protein_coding_CDS_not_defined,True
Gm12213,11,processed_pseudogene,False
Mir7671,11,miRNA,False
Gm57339,11,lncRNA,False
Irf1,11,protein_coding__protein_coding_CDS_not_defined__nonsense_mediated_decay__retained_intron,True
Thoc2l,5,protein_coding__protein_coding_CDS_not_defined,True
Gm45669,7,lncRNA,False
Fcgrt,7,protein_coding__retained_intron,True
Gm55006,5,transcribed_unprocessed_pseudogene,False
Zfp33b,5,protein_coding,True
Gm17590,5,lncRNA,False
Gm42435,5,lncRNA,False
Fam133b,5,protein_coding__retained_intron__nonsense_mediated_decay,True
Mir150,7,miRNA,False
Gm45552,7,lncRNA,False
Rps11,7,protein_coding__retained_intron,True
Acvr1c,2,protein_coding,True
Gm43017,5,lncRNA,False
Gm54797,5,rRNA,False
1700109H08Rik,5,nonsense_mediated_decay__protein_coding__retained_intron,True
Snord35b,7,snoRNA,False
Gm57230,7,lncRNA,False
Rpl13a,7,protein_coding__nonsense_mediated_decay__retained_intron__protein_coding_CDS_not_defined,True
Gm17334,11,TEC,False
Gm12216,11,lncRNA,False
2510017J16Rik,5,lncRNA,False
Pex1,5,protein_coding__retained_intron__nonsense_mediated_decay,True
Slc22a5,11,protein_coding__nonsense_mediated_decay,True
Gm13544,2,lncRNA,False
Gm13545,2,processed_pseudogene,False
Acvr1,2,protein_coding__protein_coding_CDS_not_defined,True
Gm12217,11,processed_pseudogene,False
Gm12218,11,processed_pseudogene,False
Gm50459,11,unprocessed_pseudogene,False
Gm57387,11,lncRNA,False
Phykpl,11,nonsense_mediated_decay__protein_coding__retained_intron,True
Gm45713,7,protein_coding,True
Snord35a,7,snoRNA,False
Snord34,7,snoRNA,False
Snord33,7,snoRNA,False
Mir5121,7,miRNA,False
Snord32a,7,snoRNA,False
Gm17409,2,TEC,False
Flt3l,7,protein_coding_CDS_not_defined__protein_coding__nonsense_mediated_decay__retained_intron,True
Upp2,2,protein_coding_CDS_not_defined__protein_coding,True
Gm43825,5,lncRNA,False
Hnrnpab,11,protein_coding,True
4833413G10Rik,5,lncRNA,False
Gatad1,5,protein_coding,True
Nhp2,11,protein_coding__retained_intron,True
Tmbim7,5,protein_coding__retained_intron,True
Rmnd5b,11,nonsense_mediated_decay__protein_coding__protein_coding_CDS_not_defined,True
Pkp4,2,protein_coding__nonsense_mediated_decay__protein_coding_CDS_not_defined,True
N4bp3,11,protein_coding,True
Gm54818,5,miRNA,False
Ankib1,5,protein_coding__retained_intron,True
D930048N14Rik,11,lncRNA,False
Aldh16a1,7,retained_intron__protein_coding__protein_coding_CDS_not_defined__nonsense_mediated_decay,True
0610009B22Rik,11,protein_coding,True
Sec24a,11,protein_coding__retained_intron,True
Gm54837,5,miRNA,False
Gm43679,5,TEC,False
Krit1,5,retained_intron__protein_coding__nonsense_mediated_decay,True
Pih1d1,7,protein_coding__retained_intron,True
Gm25291,11,snoRNA,False
Sar1b,11,protein_coding__protein_coding_CDS_not_defined,True
Jade2,11,protein_coding__protein_coding_CDS_not_defined,True
5330411J11Rik,2,lncRNA,False
Gm13551,2,processed_pseudogene,False
Gm13549,2,processed_pseudogene,False
Dapl1,2,protein_coding__protein_coding_CDS_not_defined,True
Gm13552,2,processed_pseudogene,False
Tanc1,2,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Slc17a7,7,protein_coding__retained_intron,True
Gm39822,11,lncRNA,False
Gm26061,11,snRNA,False
Cdkn2aipnl,11,protein_coding__nonsense_mediated_decay,True
Ube2b,11,protein_coding__protein_coding_CDS_not_defined,True
Gm12204,11,lncRNA,False
Gm12205,11,lncRNA,False
Bcas3os1,11,lncRNA,False
Mir5110,11,miRNA,False
Bcas3os2,11,lncRNA,False
Gm56240,11,rRNA,False
2610027K06Rik,11,lncRNA,False
Mir7055,7,miRNA,False
Gfy,7,protein_coding,True
Pth2,7,protein_coding,True
Tbx2,11,protein_coding,True
Kash5,7,protein_coding__retained_intron,True
Rbm48,5,protein_coding__nonsense_mediated_decay__retained_intron,True
Gm11444,11,lncRNA,False
Tbx4,11,protein_coding,True
Gm43775,5,TEC,False
Gm43323,5,TEC,False
Gm26725,5,lncRNA,False
Gm22929,5,snRNA,False
1700126H18Rik,5,lncRNA,False
Gm26810,7,lncRNA,False
Gm43772,5,transcribed_processed_pseudogene,False
Gm44600,7,processed_pseudogene,False
Tbcb,7,protein_coding__protein_coding_CDS_not_defined__retained_intron,True
Gm15794,5,processed_pseudogene,False
Gm3822,5,TEC,False
Nsun7,5,protein_coding__retained_intron,True
Gm11443,11,processed_pseudogene,False
Epn3,11,protein_coding__protein_coding_CDS_not_defined,True
Wdsub1,2,protein_coding__protein_coding_CDS_not_defined,True
Polr2i,7,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Mycbpap,11,protein_coding_CDS_not_defined__protein_coding__retained_intron,True
Ovol3,7,protein_coding,True
Wdr62,7,protein_coding__nonsense_mediated_decay__retained_intron,True
Baz2b,2,protein_coding__protein_coding_CDS_not_defined,True
Apbb2,5,retained_intron__protein_coding__protein_coding_CDS_not_defined__nonsense_mediated_decay,True
Rsad1,11,protein_coding__protein_coding_CDS_not_defined,True
Acsf2,11,protein_coding__protein_coding_CDS_not_defined,True
Chad,11,protein_coding,True
Gm13574,2,processed_pseudogene,False
Gm13572,2,lncRNA,False
Gm13570,2,processed_pseudogene,False
Gm13620,2,lncRNA,False
Ldha-ps,2,processed_pseudogene,False
Gm11540,11,unprocessed_pseudogene,False
Lrrc59,11,protein_coding__retained_intron,True
Marchf7,2,protein_coding__protein_coding_CDS_not_defined,True
Rps12-ps5,7,processed_pseudogene,False
Eme1,11,protein_coding__protein_coding_CDS_not_defined,True
1700020L13Rik,7,processed_transcript__retained_intron__transcribed_unitary_pseudogene,False
Clip3,7,retained_intron__protein_coding,True
Mrpl27,11,protein_coding__protein_coding_CDS_not_defined,True
Cd302,2,protein_coding,True
Xylt2,11,protein_coding__nonsense_mediated_decay__retained_intron__protein_coding_CDS_not_defined,True
Alkbh6,7,protein_coding__nonsense_mediated_decay__retained_intron__protein_coding_CDS_not_defined,True
Rpl10a-ps4,2,processed_pseudogene,False
Ly75,2,protein_coding,True
Gm11542,11,lncRNA,False
Gm11541,11,lncRNA,False
Gm56160,7,misc_RNA,False
Cdc34b,11,protein_coding,True
Gm11545,11,unprocessed_pseudogene,False
Syne4,7,protein_coding_CDS_not_defined__protein_coding__retained_intron__nonsense_mediated_decay,True
Tmem92,11,protein_coding__nonsense_mediated_decay,True
Gm13571,2,lncRNA,False
Gm11546,11,unprocessed_pseudogene,False
AA623943,11,unprocessed_pseudogene,False
5530401A14Rik,11,lncRNA,False
Gm13580,2,lncRNA,False
Gm31522,11,lncRNA,False
Gm11419,11,lncRNA,False
Pla2r1,2,protein_coding__protein_coding_CDS_not_defined__retained_intron,True
Ccl2,11,protein_coding__retained_intron,True
Ccl7,11,protein_coding,True
Ccl11,11,protein_coding,True
Gm43790,5,TEC,False
Gm56151,5,misc_RNA,False
Gm43793,5,TEC,False
Ccl12,11,protein_coding__protein_coding_CDS_not_defined,True
Gm16273,5,processed_pseudogene,False
Gm43792,5,TEC,False
Gm43794,5,TEC,False
Sdhaf1,7,protein_coding,True
Gm43343,5,TEC,False
Gm50483,7,processed_pseudogene,False
Gm43795,5,TEC,False
4930479H17Rik,7,lncRNA,False
C530043K16Rik,5,TEC,False
Gm12281,11,processed_pseudogene,False
Uchl1os,5,lncRNA,False
Lrfn3,7,protein_coding,True
Zfp287,11,protein_coding__nonsense_mediated_decay__retained_intron,True
Uchl1,5,protein_coding__retained_intron,True
Gm25259,7,snRNA,False
Tyrobp,7,protein_coding__nonsense_mediated_decay,True
Wsb2-ps,11,processed_pseudogene,False
Hcst,7,protein_coding__retained_intron,True
Zfp286,11,protein_coding_CDS_not_defined__protein_coding,True
Gm43279,5,TEC,False
Gm43280,5,TEC,False
,5,protein_coding,True
Pcolce,5,retained_intron__protein_coding__protein_coding_CDS_not_defined,True
Nfkbid,7,protein_coding__retained_intron,True
Gm13583,2,lncRNA,False
Gm13566,2,processed_pseudogene,False
Zfp286os,11,lncRNA,False
Gm13567,2,processed_pseudogene,False
Gm24151,11,snoRNA,False
Myl7,11,protein_coding,True
Itgb6,2,protein_coding__protein_coding_CDS_not_defined,True
Gck,11,protein_coding,True
Gm30646,7,processed_pseudogene,False
Aplp1,7,protein_coding__retained_intron,True
Fbxo24,5,protein_coding__nonsense_mediated_decay,True
Kirrel2,7,retained_intron__protein_coding__protein_coding_CDS_not_defined,True
Gm11967,11,lncRNA,False
Ykt6,11,protein_coding__protein_coding_CDS_not_defined,True
Gm36266,5,lncRNA,False
Gm16089,5,processed_pseudogene,False
Lrch4,5,protein_coding__retained_intron__nonsense_mediated_decay,True
Rbms1,2,protein_coding__protein_coding_CDS_not_defined,True
Camk2b,11,protein_coding__protein_coding_CDS_not_defined,True
Nphs1,7,protein_coding__retained_intron__nonsense_mediated_decay,True
Gm20605,5,nonsense_mediated_decay,False
Sap25,5,protein_coding__retained_intron,True
Irs3,5,protein_coding,True
Agfg2,5,protein_coding__retained_intron,True
Nphs1os,7,lncRNA,False
Rps12-ps4,7,processed_pseudogene,False
Gm13582,2,lncRNA,False
Prodh2,7,protein_coding__protein_coding_CDS_not_defined__retained_intron__nonsense_mediated_decay,True
Gm13579,2,processed_pseudogene,False
Gm13581,2,processed_pseudogene,False
Gm26422,2,snoRNA,False
Gm56482,2,snoRNA,False
Tank,2,protein_coding__protein_coding_CDS_not_defined,True
Arhgap33os,7,protein_coding_CDS_not_defined__protein_coding,True
Gm15498,5,lncRNA,False
Gm15753,5,unprocessed_pseudogene,False
Arhgap33,7,protein_coding__retained_intron,True
Nyap1,5,protein_coding,True
Ppp1r35,5,protein_coding__retained_intron,True
Gm13626,2,processed_pseudogene,False
Psmd14,2,protein_coding__protein_coding_CDS_not_defined,True
Mepce,5,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Zcwpw1,5,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Gm56483,2,miRNA,False
Gm56484,2,rRNA,False
Tbr1,2,protein_coding__protein_coding_CDS_not_defined,True
Pilra,5,protein_coding__retained_intron,True
Proser3,7,protein_coding__retained_intron,True
Gm13555,2,processed_pseudogene,False
Slc4a10,2,protein_coding__protein_coding_CDS_not_defined,True
Nudcd3,11,protein_coding__protein_coding_CDS_not_defined__retained_intron,True
1700019A23Rik,7,TEC,False
Hspb6,7,protein_coding_CDS_not_defined__protein_coding,True
Pilrb1,5,retained_intron__nonsense_mediated_decay__protein_coding,True
Mir9769,7,miRNA,False
Lin37,7,protein_coding__retained_intron,True
Gm36551,5,lncRNA,False
Pilrb2,5,retained_intron__nonsense_mediated_decay__protein_coding,True
Rps15a-ps6,11,processed_pseudogene,False
Gm11969,11,processed_pseudogene,False
Npc1l1,11,protein_coding,True
Psenen,7,protein_coding__protein_coding_CDS_not_defined__retained_intron,True
Gm43495,5,lncRNA,False
Gm43494,5,processed_pseudogene,False
Gm57266,5,lncRNA,False
Gm11401,11,processed_pseudogene,False
Gm3103,5,processed_pseudogene,False
Ddx56,11,protein_coding__retained_intron,True
Cyp3a13,5,protein_coding,True
U2af1l4,7,protein_coding__nonsense_mediated_decay__retained_intron__protein_coding_CDS_not_defined,True
Gm15502,5,processed_pseudogene,False
Gm8099,5,processed_pseudogene,False
Gjc3,5,protein_coding__retained_intron,True
Azgp1,5,nonsense_mediated_decay__protein_coding__retained_intron,True
Gm4963,5,processed_pseudogene,False
Gm29127,5,processed_pseudogene,False
Smok3a,5,protein_coding,True
Tmed4,11,protein_coding__retained_intron,True
Smok3b,5,protein_coding,True
Spacdr,5,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Gm56346,11,rRNA,False
Ogdh,11,protein_coding__retained_intron,True
Gm13841,5,processed_pseudogene,False
Cit,5,retained_intron__protein_coding__protein_coding_CDS_not_defined__nonsense_mediated_decay,True
Dpp4,2,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Gm49396,7,nonsense_mediated_decay__retained_intron,False
Igflr1,7,protein_coding,True
Kmt2b,7,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Gm13561,2,lncRNA,False
Gatm,2,protein_coding__protein_coding_CDS_not_defined__retained_intron,True
Spata5l1,2,protein_coding__protein_coding_CDS_not_defined,True
AA467197,2,protein_coding__protein_coding_CDS_not_defined,True
Zmiz2,11,protein_coding__retained_intron,True
Mir147,2,miRNA,False
Slc30a4,2,protein_coding,True
C1qtnf4,2,protein_coding,True
Gm32514,2,unitary_pseudogene,False
Ndufs3,2,protein_coding_CDS_not_defined__protein_coding,True
Kbtbd4,2,protein_coding__protein_coding_CDS_not_defined,True
Mir3569,7,miRNA,False
Zbtb32,7,protein_coding__protein_coding_CDS_not_defined,True
Ptpmt1,2,nonsense_mediated_decay__protein_coding__protein_coding_CDS_not_defined,True
Gm17661,2,pseudogene,False
Upk1a,7,protein_coding,True
Celf1,2,protein_coding_CDS_not_defined__protein_coding,True
Cox6b1,7,protein_coding__protein_coding_CDS_not_defined__retained_intron,True
Rrm1,7,protein_coding__nonsense_mediated_decay__retained_intron,True
Mir7651,11,miRNA,False
Ppia,11,protein_coding__retained_intron__nonsense_mediated_decay,True
Gm45399,7,TEC,False
Or55b3,7,protein_coding,True
Or55b4,7,protein_coding,True
Or55b10,7,protein_coding_CDS_not_defined__protein_coding,True
H2az2,11,protein_coding,True
Gm8556,7,processed_pseudogene,False
Or52b4j-ps1,7,unprocessed_pseudogene,False
Or52b4,7,protein_coding,True
Or52b4i,7,protein_coding,True
Or52b3,7,protein_coding,True
Trim21,7,protein_coding__retained_intron,True
Gm11970,11,processed_pseudogene,False
Gm11971,11,processed_pseudogene,False
Gm11972,11,processed_pseudogene,False
Purb,11,protein_coding,True
Gm22123,11,miRNA,False
Gm11973,11,lncRNA,False
Gm42473,5,TEC,False
Myo1g,11,protein_coding__nonsense_mediated_decay__retained_intron,True
Gm42471,5,TEC,False
Gm36185,5,lncRNA,False
Gm14508,5,lncRNA,False
Prkab1,5,protein_coding__retained_intron__nonsense_mediated_decay,True
Gm5339,7,processed_pseudogene,False
Or51r1,7,protein_coding,True
Or52p2,7,protein_coding,True
Or52k2,7,protein_coding,True
Or52m2,7,protein_coding,True
Or51t4,7,protein_coding,True
Or51a6,7,protein_coding,True
Or51a7,7,protein_coding,True
Or51g2,7,protein_coding,True
Or51g1,7,protein_coding,True
Or51a3-ps1,7,unprocessed_pseudogene,False
Gm13842,5,lncRNA,False
Or51a41-ps1,7,unprocessed_pseudogene,False
Or51a44-ps1,7,unprocessed_pseudogene,False
Gm17420,5,pseudogene,False
Or51h7,7,unprocessed_pseudogene,False
Tmem233,5,protein_coding,True
Or51p1,7,protein_coding,True
Gm56397,7,miRNA,False
C330018A13Rik,5,lncRNA,False
Or52z13,7,protein_coding,True
N4bp2os,5,lncRNA__retained_intron,False
Or52z14,7,protein_coding,True
N4bp2,5,protein_coding__retained_intron__protein_coding_CDS_not_defined,True
Or51v14,7,nonsense_mediated_decay__protein_coding_CDS_not_defined__protein_coding,True
Or51v15-ps1,7,unprocessed_pseudogene,False
Or52a33,7,protein_coding_CDS_not_defined__protein_coding,True
Or51b6b,7,protein_coding,True
Or51v8,7,protein_coding,True
Or52z15,7,protein_coding,True
Or51v16-ps1,7,unprocessed_pseudogene,False
Or52ae6-ps1,7,unprocessed_pseudogene,False
Or52a20,7,protein_coding,True
Or2ag19,7,protein_coding,True
Or2ag20,7,protein_coding__protein_coding_CDS_not_defined,True
Or2ag1,7,protein_coding,True
Or2ag2,7,protein_coding_CDS_not_defined__protein_coding,True
Gm56128,5,snoRNA,False
Gm42648,5,TEC,False
Gm42645,5,TEC,False
Snhg15,11,lncRNA,False
Gm42646,5,TEC,False
Or2d3,7,protein_coding,True
